test_index,test_text,predicted_label,true_label,neighbor_index,neighbor_label,neighbor_distance,neighbor_text
406,lihat polisi damping angkut logistik milu awas proses,netral,netral,556,Netral,1.246840683911679,pernah lihat polisi awas giat malam takbir motor patroli
406,lihat polisi damping angkut logistik milu awas proses,netral,netral,554,Positif,1.2515704776162098,masyarakat puas atas kinerja polri aman milu
406,lihat polisi damping angkut logistik milu awas proses,netral,netral,1434,Netral,1.2568463197604667,awas kinerja polisi laku lembaga wenang
407,layan sim keliling kantor polisi sangat bantu cepat proses tele tele terima kasih tugas ramah,positif,positif,705,Positif,0.9084000389821054,respons call center cepat tele tele
407,layan sim keliling kantor polisi sangat bantu cepat proses tele tele terima kasih tugas ramah,positif,positif,160,Positif,1.1035088231101253,layan sim keliling kampus sangat bantu mahasiswa sibuk cepat ramah efisien
407,layan sim keliling kantor polisi sangat bantu cepat proses tele tele terima kasih tugas ramah,positif,positif,464,Positif,1.1609284905604442,layan sim polres sangat baik proses cepat belit belit semua jelas tugas ramah
407,layan sim keliling kantor polisi sangat bantu cepat proses tele tele terima kasih tugas ramah,positif,positif,243,Positif,1.1728227079338807,layan panjang sim gerai memall sangat mudah cepat bersih tugas ramah
407,layan sim keliling kantor polisi sangat bantu cepat proses tele tele terima kasih tugas ramah,positif,positif,1076,Positif,1.1931935118316002,buat skck polres sangat cepat atur layan jelas tugas ramah
407,layan sim keliling kantor polisi sangat bantu cepat proses tele tele terima kasih tugas ramah,positif,positif,1095,Positif,1.236138799129949,sim hilang proses buat ulang cepat mudah
407,layan sim keliling kantor polisi sangat bantu cepat proses tele tele terima kasih tugas ramah,positif,positif,1375,Netral,1.2377261291841055,antrian layan sim keliling cukup panjang jalan suai urut lalu cepat lambat
407,layan sim keliling kantor polisi sangat bantu cepat proses tele tele terima kasih tugas ramah,positif,positif,956,Positif,1.2395451669451298,terima kasih buat polisi bantu aman
407,layan sim keliling kantor polisi sangat bantu cepat proses tele tele terima kasih tugas ramah,positif,positif,850,Positif,1.2403075388412024,terima kasih pak polisi bantu aman
408,padahal polisi harap akhir rakyat dapat adil,positif,negatif,1294,Negatif,1.0540536332954398,harap beri selalu akhir kecewa
408,padahal polisi harap akhir rakyat dapat adil,positif,negatif,1004,Positif,1.0894062660411437,percaya polisi jadi harap adil
408,padahal polisi harap akhir rakyat dapat adil,positif,negatif,1419,Negatif,1.112998261093303,adil selalu sulit dapat
408,padahal polisi harap akhir rakyat dapat adil,positif,negatif,1161,Negatif,1.1388193740419947,takut lapor polisi khawatir dapat adil
408,padahal polisi harap akhir rakyat dapat adil,positif,negatif,1174,Positif,1.152711041598356,polisi tindak adil selalu dapat percaya publik
408,padahal polisi harap akhir rakyat dapat adil,positif,negatif,329,Positif,1.154393481409299,polisi transparan selalu dapat dukung rakyat
408,padahal polisi harap akhir rakyat dapat adil,positif,negatif,683,Positif,1.1580375161287035,polisi adil selalu dapat tempat hati masyarakat
408,padahal polisi harap akhir rakyat dapat adil,positif,negatif,750,Positif,1.1582022748414893,polisi kerja jujur selalu dapat dukung rakyat
408,padahal polisi harap akhir rakyat dapat adil,positif,negatif,8,Positif,1.1940382302400137,polisi amanah selalu dapat tempat hati rakyat
409,lapor curi sejak minggu lalu tindak lanjut sekarang,negatif,negatif,208,Negatif,1.0956796468432948,kasus curi kampung lapor tindaklanjut sekarang
409,lapor curi sejak minggu lalu tindak lanjut sekarang,negatif,negatif,638,Negatif,1.1684434888484867,lapor hilang motor respons lambat kesan tindak lanjut
409,lapor curi sejak minggu lalu tindak lanjut sekarang,negatif,negatif,949,Negatif,1.1891506180834128,banyak kasus cuma jadi berita tindak lanjut
409,lapor curi sejak minggu lalu tindak lanjut sekarang,negatif,negatif,1468,Negatif,1.2074990676001076,jadi curi dekat rumah cctv minta laku tangkap sekarang
409,lapor curi sejak minggu lalu tindak lanjut sekarang,negatif,negatif,692,Positif,1.2233979508445905,waktu motor curi bantu proses lapor baik sulit
409,lapor curi sejak minggu lalu tindak lanjut sekarang,negatif,negatif,927,Negatif,1.2280386121862252,jadi curi ringan warga malah saran selesai sendiri lalu apa guna lapor
409,lapor curi sejak minggu lalu tindak lanjut sekarang,negatif,negatif,853,Negatif,1.2286933802362345,takut lapor yakin tindak adil
409,lapor curi sejak minggu lalu tindak lanjut sekarang,negatif,negatif,455,Negatif,1.2306307738835782,laku sangka mau lapor curi empati
409,lapor curi sejak minggu lalu tindak lanjut sekarang,negatif,negatif,381,Positif,1.2407071522684854,rasa lebih tenang sejak polisi sering keliling
410,lihat tugas polisi catat plat kendara area parkir liar,netral,netral,325,Netral,1.0434458499920787,latar parkir stadion beberapa polisi lihat catat kendara kunjung
410,lihat tugas polisi catat plat kendara area parkir liar,netral,netral,93,Netral,1.1649069297348418,polisi hadir konser kota jaga pintu masuk area parkir
410,lihat tugas polisi catat plat kendara area parkir liar,netral,netral,765,Positif,1.1899813987318604,tertib kendara balap liar daerah bikin suasana malam jadi lebih tenang terima kasih
410,lihat tugas polisi catat plat kendara area parkir liar,netral,netral,754,Netral,1.2265681002541775,polisi lihat parkir pinggir jalan pantau situasi
410,lihat tugas polisi catat plat kendara area parkir liar,netral,netral,830,Netral,1.2280760879721762,tugas jaga pos pinggir jalan lihat interaksi kendara
410,lihat tugas polisi catat plat kendara area parkir liar,netral,netral,1131,Negatif,1.2306003096705633,beberapa polisi parkir kendara dinas sembarang tempat beri contoh baik
410,lihat tugas polisi catat plat kendara area parkir liar,netral,netral,1445,Netral,1.2333608245092824,polisi parkir kendara dekat pos lantas lalu duduk bangku taman
410,lihat tugas polisi catat plat kendara area parkir liar,netral,netral,296,Netral,1.2435460199223227,lihat polisi sedang catat buku lapor diri depan pos kecil
410,lihat tugas polisi catat plat kendara area parkir liar,netral,netral,32,Netral,1.2447720581130644,waktu acara besar polisi lihat jaga area banyak jadi tetap lokasi
411,kadang razia kesan pilih kendara bagus lewat butut henti,negatif,negatif,179,Negatif,1.1729871549221889,kesan pilih kasih tangan kasus hukum gantung siapa lapor
411,kadang razia kesan pilih kendara bagus lewat butut henti,negatif,negatif,102,Negatif,1.197102319657643,polisi lihat pilih tindak langgar lalu lintas jelas salah lewat
411,kadang razia kesan pilih kendara bagus lewat butut henti,negatif,negatif,226,Positif,1.2053935103096125,polisi sopan santun waktu razia kendara
411,kadang razia kesan pilih kendara bagus lewat butut henti,negatif,negatif,1416,Negatif,1.2165043980098764,kadang lebih pilih diam lapor polisi takut malah sulit curiga
411,kadang razia kesan pilih kendara bagus lewat butut henti,negatif,negatif,775,Negatif,1.2370457531076908,lalu banyak razia kendara titik sama lihat dampak langsung tertib
411,kadang razia kesan pilih kendara bagus lewat butut henti,negatif,negatif,517,Netral,1.238776027239923,polisi kadang lihat keliling mobil patroli selalu henti tegur warga
411,kadang razia kesan pilih kendara bagus lewat butut henti,negatif,negatif,346,Netral,1.2453669837044867,polisi kerja kadang pagi kadang palem kadang tidak kerja sama kali
411,kadang razia kesan pilih kendara bagus lewat butut henti,negatif,negatif,1200,Positif,1.247759222275111,salut polisi tebang pilih
411,kadang razia kesan pilih kendara bagus lewat butut henti,negatif,negatif,427,Negatif,1.249057638014131,tiap razia selalu kesan incar bukan edukatif kalau bawa uang beres lama
412,kolaborasi bagai pihak bantu tugas polisi lebih efektif,netral,netral,328,Netral,1.086103336027067,kolaborasi bagai instansi tingkat efektivitas tegak hukum
412,kolaborasi bagai pihak bantu tugas polisi lebih efektif,netral,netral,264,Netral,1.1835918241417294,sistem adu masyarakat lebih efektif mudah tangan kasus
412,kolaborasi bagai pihak bantu tugas polisi lebih efektif,netral,netral,644,Netral,1.1866723922546958,tugas polisi tegak hukum adil pihak
412,kolaborasi bagai pihak bantu tugas polisi lebih efektif,netral,netral,1333,Netral,1.2147640811446763,tugas polisi jalan tugas bagai bidang masuk lalu lintas kriminalitas
412,kolaborasi bagai pihak bantu tugas polisi lebih efektif,netral,netral,442,Positif,1.21969973613697,polisi lalu lintas bantu atur rombong antar jenazah sangat sopan efektif
412,kolaborasi bagai pihak bantu tugas polisi lebih efektif,netral,netral,1124,Positif,1.225622360089091,mudik lebaran sangat bantu aman posko polisi bagai titik jalan jadi lebih nyaman
412,kolaborasi bagai pihak bantu tugas polisi lebih efektif,netral,netral,324,Negatif,1.2377459146271066,takut hukum lebih sering pihak kaya
412,kolaborasi bagai pihak bantu tugas polisi lebih efektif,netral,netral,263,Positif,1.2513434081502204,yakin polisi jalan tugas intervensi pihak mana
412,kolaborasi bagai pihak bantu tugas polisi lebih efektif,netral,netral,1386,Positif,1.254729783154145,polisi baik selalu pihak benar
413,terima kasih atas bantu pak polisi,positif,positif,360,Positif,0.608057598566939,terima kasih pak polisi atas kinerja
413,terima kasih atas bantu pak polisi,positif,positif,976,Positif,0.6855578983646122,masyarakat terima kasih atas layan pak polisi
413,terima kasih atas bantu pak polisi,positif,positif,850,Positif,0.706807635159975,terima kasih pak polisi bantu aman
413,terima kasih atas bantu pak polisi,positif,positif,1420,Positif,0.7332162474752657,terima kasih pak polisi
413,terima kasih atas bantu pak polisi,positif,positif,513,Positif,0.7332162474752657,pak polisi terima kasih
413,terima kasih atas bantu pak polisi,positif,positif,1010,Positif,0.8585822763928734,terima kasih pak polisi baik
413,terima kasih atas bantu pak polisi,positif,positif,251,Positif,0.8837943232616834,alhamdulillah mudik jaga pak polisi terima kasih pak atas dedikasi
413,terima kasih atas bantu pak polisi,positif,positif,880,Positif,0.8883777614468432,terima kasih atas dedikasi kontribusi pak polisi
413,terima kasih atas bantu pak polisi,positif,positif,1492,Positif,0.9186164513720698,terima kasih atas kinerja bapak polisi
414,sangat kecewa kinerja polisi harap baik,negatif,negatif,917,Negatif,0.6684526041215618,sangat kecewa kinerja polisi
414,sangat kecewa kinerja polisi harap baik,negatif,negatif,65,Negatif,0.8395820819852199,kecewa kinerja polisi
414,sangat kecewa kinerja polisi harap baik,negatif,negatif,1259,Negatif,0.9309911514607446,rakyat kecewa kinerja polisi
414,sangat kecewa kinerja polisi harap baik,negatif,negatif,1450,Negatif,0.9688687539456454,sangat geram kinerja polisi makin kecewa
414,sangat kecewa kinerja polisi harap baik,negatif,negatif,20,Positif,0.9858100059424062,kinerja polisi makin baik
414,sangat kecewa kinerja polisi harap baik,negatif,negatif,606,Negatif,1.0133963135470676,henti harap kinerja polisi lebih baik masyarakat gerak
414,sangat kecewa kinerja polisi harap baik,negatif,negatif,436,Negatif,1.0297391496130803,tak harap banyak polisi kecewa
414,sangat kecewa kinerja polisi harap baik,negatif,negatif,1025,Negatif,1.0322903549240638,kecewa kinerja polisi buruk
414,sangat kecewa kinerja polisi harap baik,negatif,negatif,1202,Positif,1.0593729934739544,kinerja polisi makin baik terus
415,takut kalau jahat justru lindung wenang,negatif,negatif,658,Negatif,1.0211596834795833,kalau masalah justru takut lapor polisi
415,takut kalau jahat justru lindung wenang,negatif,negatif,433,Negatif,1.0616617865538251,takut kalau salah malah lindung
415,takut kalau jahat justru lindung wenang,negatif,negatif,666,Negatif,1.0954341608097795,takut kalau polisi justru salah guna kuasa
415,takut kalau jahat justru lindung wenang,negatif,negatif,363,Negatif,1.0977030064207536,rasa lebih takut polisi jahat
415,takut kalau jahat justru lindung wenang,negatif,negatif,153,Negatif,1.1149604877630475,jadi harap justru bikin takut
415,takut kalau jahat justru lindung wenang,negatif,negatif,1414,Negatif,1.125555770046996,takut lapor polisi sering kali korban justru dapat lindung layak
415,takut kalau jahat justru lindung wenang,negatif,negatif,570,Negatif,1.1268451253850011,aparat salah guna wenang siapa lindung
415,takut kalau jahat justru lindung wenang,negatif,negatif,1117,Negatif,1.1459671551758726,polisi lindung malah bikin takut
415,takut kalau jahat justru lindung wenang,negatif,negatif,549,Negatif,1.163173863149584,rasa aman kalau jahat biar
416,rakyat cari adil malah dite gila sih,negatif,negatif,608,Negatif,0.9888398996417367,sedih benar malah dite
416,rakyat cari adil malah dite gila sih,negatif,negatif,885,Negatif,1.0822330354684042,susah banget cari polisi benar kerja buat rakyat malah sibuk cari aman sendiri
416,rakyat cari adil malah dite gila sih,negatif,negatif,496,Positif,1.1548109511427231,susah sekarang cari polisi jujur adil
416,rakyat cari adil malah dite gila sih,negatif,negatif,1036,Negatif,1.1609733808309368,korban juang sendiri cari adil
416,rakyat cari adil malah dite gila sih,negatif,negatif,867,Negatif,1.1646209695312038,takut benar malah dite habis habis
416,rakyat cari adil malah dite gila sih,negatif,negatif,1459,Netral,1.206859820785135,sumpah polisi sih
416,rakyat cari adil malah dite gila sih,negatif,negatif,1077,Negatif,1.213061815366315,polisi memang takut sih
416,rakyat cari adil malah dite gila sih,negatif,negatif,260,Negatif,1.2199404693363056,polisi kerja buat siapa sih kok salah malah lindung
416,rakyat cari adil malah dite gila sih,negatif,negatif,1413,Negatif,1.2293854378734368,benar tugas apa sih laku suai sama harap rakyat
417,tugas polisi lihat diri pos aman dekat stasiun kereta api,netral,netral,1163,Netral,1.1270632404819818,lihat polisi jaga dekat rel kereta jam padat kendara
417,tugas polisi lihat diri pos aman dekat stasiun kereta api,netral,netral,280,Netral,1.1467727478403644,pernah lihat polisi duduk pos aman dekat halte lihat aktivitas
417,tugas polisi lihat diri pos aman dekat stasiun kereta api,netral,netral,578,Netral,1.1922642681828262,lihat polisi pantau jalur mudik diri pinggir jalan dekat tenda aman
417,tugas polisi lihat diri pos aman dekat stasiun kereta api,netral,netral,498,Netral,1.1991462201488063,pernah lewat pos polisi hujan tugas lihat duduk pos lihat sedang aktivitas luar
417,tugas polisi lihat diri pos aman dekat stasiun kereta api,netral,netral,296,Netral,1.2170488732804325,lihat polisi sedang catat buku lapor diri depan pos kecil
417,tugas polisi lihat diri pos aman dekat stasiun kereta api,netral,netral,704,Netral,1.2299626337536245,polisi liat orang keluar stasiun mungkin cek aja
417,tugas polisi lihat diri pos aman dekat stasiun kereta api,netral,netral,535,Netral,1.231896334339694,polisi diri empat dekat pasar sejak pagi
